PSRAID,COUNTRY,Q145,Q146,Q70,Q74
138076,Canada,Female,70,Yes,Yes
138077,Canada,Male,30,Yes,Yes
138078,Canada,Female,38,Yes,Yes
138079,Canada,Male,87,No, 
138080,Canada,Male,27,Yes,No
138081,Canada,Female,58,Yes,Yes
138082,Canada,Male,45,Yes,Yes
138083,Canada,Male,52,Yes,No
138084,Canada,Female,68,Yes,No
138085,Canada,Female,24,Yes,Yes
138086,Canada,Female,43,Yes,Yes
138087,Canada,Male,74,No, 
138088,Canada,Female,95,No, 
138089,Canada,Male,68,Yes,No
138090,Canada,Male,25,Yes,No
138091,Canada,Male,43,Yes,No
138092,Canada,Female,62,Yes,No
138093,Canada,Female,Refused,Yes,Yes
138094,Canada,Female,52,Yes,Yes
138095,Canada,Female,20,Yes,Yes
138096,Canada,Male,28,Yes,Yes
138097,Canada,Female,27,Yes,Yes
138098,Canada,Male,21,Yes,Yes
138099,Canada,Female,65,Yes,No
138100,Canada,Female,63,Yes,Yes
138101,Canada,Female,34,Yes,Yes
138102,Canada,Male,33,Yes,Yes
138103,Canada,Female,33,Yes,Yes
138104,Canada,Male,38,Yes,Yes
138105,Canada,Female,77,Yes,Yes
138106,Canada,Female,77,No, 
138107,Canada,Female,22,Yes,Yes
138108,Canada,Male,46,Yes,Yes
138109,Canada,Male,50,Yes,No
138110,Canada,Female,56,Yes,Yes
138111,Canada,Female,64,Yes,Yes
138112,Canada,Male,29,Yes,No
138113,Canada,Male,81,No, 
138114,Canada,Female,49,Yes,Yes
138115,Canada,Male,58,Yes,No
138116,Canada,Female,42,Yes,Yes
138117,Canada,Female,47,Yes,Yes
138118,Canada,Male,53,Yes,Yes
138119,Canada,Male,33,Yes,Yes
138120,Canada,Male,52,Yes,No
138121,Canada,Female,18,Yes,Yes
138122,Canada,Male,55,Yes,Yes
138123,Canada,Female,31,Yes,Yes
138124,Canada,Female,56,Yes,No
138125,Canada,Male,50,Yes,Yes
138126,Canada,Male,72,Yes,Yes
138127,Canada,Female,35,Yes,Yes
138128,Canada,Female,51,Yes,Yes
138129,Canada,Female,67,Yes,Yes
138130,Canada,Female,88,No, 
138131,Canada,Male,80,Yes,Yes
138132,Canada,Female,20,Yes,Yes
138133,Canada,Female,57,Yes,Yes
138134,Canada,Female,63,Yes,No
138135,Canada,Female,56,Yes,Yes
138136,Canada,Female,47,Yes,Yes
138137,Canada,Male,58,Yes,No
138138,Canada,Male,55,Yes,No
138139,Canada,Female,59,Yes,Yes
138140,Canada,Female,48,Yes,Yes
138141,Canada,Female,54,Yes,Yes
138142,Canada,Female,34,Yes,Yes
138143,Canada,Female,61,No, 
138144,Canada,Male,34,Yes,No
138145,Canada,Male,45,No,No
138146,Canada,Female,37,Yes,Yes
138147,Canada,Female,52,Yes,Yes
138148,Canada,Female,34,Yes,Yes
138149,Canada,Female,44,Yes,Yes
138150,Canada,Male,30,Yes,Yes
138151,Canada,Male,34,Yes,No
138152,Canada,Female,35,Yes,No
138153,Canada,Female,36,Yes,Yes
138154,Canada,Male,43,Yes,No
138155,Canada,Male,38,Yes,Yes
138156,Canada,Female,52,Yes,Yes
138157,Canada,Female,47,Yes,No
138158,Canada,Male,35,Yes,Yes
138159,Canada,Female,34,Yes,Yes
138160,Canada,Male,34,Yes,Yes
138161,Canada,Female,22,Yes,Yes
138162,Canada,Male,44,Yes,No
138163,Canada,Male,54,Yes,No
138164,Canada,Male,22,Yes,Yes
138165,Canada,Female,54,Yes,Yes
138166,Canada,Male,21,Yes,Yes
138167,Canada,Male,53,Yes,Yes
138168,Canada,Male,43,Yes,Yes
138169,Canada,Female,34,Yes,Yes
138170,Canada,Male,45,Yes,Yes
138171,Canada,Male,45,Yes,Yes
138172,Canada,Male,21,Yes,Yes
138173,Canada,Male,33,Yes,Yes
138174,Canada,Female,53,Yes,Yes
138175,Canada,Male,75,Yes,No
138176,Canada,Male,50,Yes,Yes
138177,Canada,Female,27,Yes,Yes
138178,Canada,Male,46,Yes,Yes
138179,Canada,Male,65,Yes,No
138180,Canada,Female,51,Yes,Yes
138181,Canada,Male,45,Yes,Yes
138182,Canada,Male,63,Yes,No
138183,Canada,Female,78,Yes,Yes
138184,Canada,Male,64,Yes,No
138185,Canada,Female,38,Yes,No
138186,Canada,Female,29,Yes,Yes
138187,Canada,Female,49,Yes,Yes
138188,Canada,Female,35,Yes,Yes
138189,Canada,Female,76,Yes,Yes
138190,Canada,Male,40,Yes,Yes
138191,Canada,Female,26,Yes,Yes
138192,Canada,Male,73,No, 
138193,Canada,Female,23,Yes,Yes
138194,Canada,Male,56,Yes,Yes
138195,Canada,Female,55,Yes,Yes
138196,Canada,Male,19,Yes,Yes
138197,Canada,Female,71,Yes,No
138198,Canada,Male,80,Yes,No
138199,Canada,Male,22,Yes,Yes
138200,Canada,Female,33,Yes,Yes
138201,Canada,Male,34,Yes,Yes
138202,Canada,Male,37,Yes,Yes
138203,Canada,Female,26,Yes,Yes
138204,Canada,Male,54,Yes,No
138205,Canada,Male,35,Yes,Yes
138206,Canada,Male,39,Yes,No
138207,Canada,Male,35,Yes,Yes
138208,Canada,Male,35,Yes,Yes
138209,Canada,Male,62,Yes,Yes
138210,Canada,Male,36,Yes,No
138211,Canada,Female,42,Yes,Yes
138212,Canada,Male,27,Yes,Yes
138213,Canada,Male,20,Yes,Yes
138214,Canada,Male,25,Yes,Yes
138215,Canada,Male,26,Yes,Yes
138216,Canada,Male,34,Yes,No
138217,Canada,Male,44,Yes,Yes
138218,Canada,Female,59,Yes,Yes
138219,Canada,Male,74,Yes,Yes
138220,Canada,Male,23,Yes,Yes
138221,Canada,Male,27,Yes,No
138222,Canada,Female,50,Yes,No
138223,Canada,Female,61,Yes,No
138224,Canada,Male,51,Yes,Yes
138225,Canada,Female,34,Yes,Yes
138226,Canada,Male,34,Yes,Yes
138227,Canada,Male,48,Yes,No
138228,Canada,Female,75,Yes,No
138229,Canada,Male,32,Yes,Yes
138230,Canada,Male,34,Yes,Yes
138231,Canada,Male,20,Yes,Yes
138232,Canada,Female,36,Yes,No
138233,Canada,Male,47,Yes,No
138234,Canada,Male,48,Yes,No
138235,Canada,Male,29,Yes,Yes
138236,Canada,Female,21,Yes,Yes
138237,Canada,Female,18,Yes,Yes
138238,Canada,Male,30,Yes,Yes
138239,Canada,Male,44,Yes,Yes
138240,Canada,Male,65,Yes,Yes
138241,Canada,Male,41,Yes,Yes
138242,Canada,Female,25,Yes,Yes
138243,Canada,Male,28,Yes,Yes
138244,Canada,Male,29,Yes,Yes
138245,Canada,Female,65,No, 
138246,Canada,Female,47,Yes,Yes
138247,Canada,Female,60,Yes,No
138248,Canada,Male,54,Yes,No
138249,Canada,Female,30,Yes,Yes
138250,Canada,Male,28,Yes,Yes
138251,Canada,Female,36,Yes,Yes
138252,Canada,Male,47,Yes,Yes
138253,Canada,Male,71,Yes,Yes
138254,Canada,Male,18,Yes,Yes
138255,Canada,Female,45,Yes,Yes
138256,Canada,Female,29,Yes,Yes
138257,Canada,Male,62,Yes,No
138258,Canada,Male,36,Yes,Yes
138259,Canada,Female,23,Yes,Yes
138260,Canada,Male,31,Yes,Yes
138261,Canada,Female,38,Yes,Yes
138262,Canada,Male,30,Yes,Yes
138263,Canada,Male,43,Yes,Yes
138264,Canada,Female,33,Yes,Yes
138265,Canada,Female,70,Yes,No
138266,Canada,Male,40,Yes,Yes
138267,Canada,Male,57,Yes,Yes
138268,Canada,Female,31,Yes,Yes
138269,Canada,Female,45,Yes,Yes
138270,Canada,Female,60,Yes,Yes
138271,Canada,Female,61,Yes,No
138272,Canada,Female,67,Yes,Yes
138273,Canada,Male,56,Yes,Yes
138274,Canada,Female,48,Yes,Yes
138275,Canada,Female,34,Yes,Yes
138276,Canada,Female,47,Yes,Yes
138277,Canada,Male,79,Yes,No
138278,Canada,Male,55,Yes,No
138279,Canada,Male,42,Yes,Yes
138280,Canada,Male,31,Yes,Yes
138281,Canada,Female,29,Yes,Yes
138282,Canada,Female,35,Yes,Yes
138283,Canada,Female,75,Yes,No
138284,Canada,Female,38,Yes,Yes
138285,Canada,Male,38,Yes,Yes
138286,Canada,Female,26,Yes,Yes
138287,Canada,Male,52,Yes,No
138288,Canada,Male,69,Yes,No
138289,Canada,Male,45,Yes,No
138290,Canada,Female,30,Yes,Yes
138291,Canada,Male,29,Yes,Yes
138292,Canada,Male,25,Yes,Yes
138293,Canada,Male,72,No, 
138294,Canada,Male,61,Yes,No
138295,Canada,Male,56,Yes,No
138296,Canada,Female,52,Yes,No
138297,Canada,Female,24,Yes,Yes
138298,Canada,Female,22,Yes,No
138299,Canada,Female,24,Yes,Yes
138300,Canada,Female,37,Yes,Yes
138301,Canada,Male,56,Yes,No
138302,Canada,Male,24,Yes,Yes
138303,Canada,Male,30,Yes,Yes
138304,Canada,Female,Refused,Yes,Yes
138305,Canada,Male,54,Yes,Yes
138306,Canada,Male,40,Yes,Yes
138307,Canada,Male,27,Yes,Yes
138308,Canada,Male,39,Yes,Yes
138309,Canada,Female,51,Yes,Yes
138310,Canada,Female,62,Yes,No
138311,Canada,Male,66,Yes,No
138312,Canada,Male,58,Yes,Yes
138313,Canada,Male,65,Yes,Yes
138314,Canada,Female,72,Yes,No
138315,Canada,Male,18,Yes,Yes
138316,Canada,Male,66,Yes,No
138317,Canada,Male,30,Yes,No
138318,Canada,Male,80,No, 
138319,Canada,Male,Refused,Yes,No
138320,Canada,Male,40,Yes,Yes
138321,Canada,Male,28,Yes,Yes
138322,Canada,Male,67,Yes,No
138323,Canada,Male,33,Yes,Yes
138324,Canada,Female,27,Yes,Yes
138325,Canada,Female,30,Yes,Yes
138326,Canada,Male,58,Yes,Yes
138327,Canada,Female,61,Yes,No
138328,Canada,Male,24,Yes,Yes
138329,Canada,Male,30,Yes,Yes
138330,Canada,Male,71,Yes,Yes
138331,Canada,Male,21,Yes,Yes
138332,Canada,Male,35,No, 
138333,Canada,Male,43,Yes,Yes
138334,Canada,Female,41,Yes,No
138335,Canada,Female,38,Yes,Yes
138336,Canada,Male,19,Yes,Yes
138337,Canada,Female,34,Yes,Yes
138338,Canada,Male,38,Yes,No
138339,Canada,Female,29,Yes,Yes
138340,Canada,Male,19,Yes,Yes
138341,Canada,Female,21,Yes,Yes
138342,Canada,Female,72,Yes,No
138343,Canada,Male,55,Yes,No
138344,Canada,Male,34,Yes,No
138345,Canada,Female,41,Yes,Yes
138346,Canada,Female,18,Yes,Yes
138347,Canada,Female,34,Yes,Yes
138348,Canada,Female,32,Yes,Yes
138349,Canada,Male,19,Yes,Yes
138350,Canada,Male,49,Yes,No
138351,Canada,Male,23,Yes,Yes
138352,Canada,Male,36,Yes,Yes
138353,Canada,Male,37,Yes,Yes
138354,Canada,Male,53,Yes,No
138355,Canada,Female,30,Yes,Yes
138356,Canada,Male,48,Yes,No
138357,Canada,Female,40,Yes,Yes
138358,Canada,Female,20,Yes,Yes
138359,Canada,Female,27,Yes,Yes
138360,Canada,Female,37,Yes,Yes
138361,Canada,Male,45,Yes,No
138362,Canada,Male,21,Yes,Yes
138363,Canada,Male,66,Yes,No
138364,Canada,Male,28,Yes,Yes
138365,Canada,Male,53,Yes,No
138366,Canada,Male,18,Yes,Yes
138367,Canada,Male,30,Yes,Yes
138368,Canada,Female,33,Yes,Yes
138369,Canada,Female,40,Yes,No
138370,Canada,Male,28,Yes,Yes
138371,Canada,Male,42,Yes,Yes
138372,Canada,Male,47,Yes,Yes
138373,Canada,Female,48,Yes,Yes
138374,Canada,Male,18,Yes,No
138375,Canada,Female,22,Yes,Yes
138376,Canada,Female,31,Yes,Yes
138377,Canada,Female,23,Yes,Yes
138378,Canada,Female,29,Yes,Yes
138379,Canada,Female,43,No, 
138380,Canada,Female,34,Yes,Yes
138381,Canada,Female,36,Yes,Yes
138382,Canada,Male,39,Yes,Yes
138383,Canada,Female,78,No, 
138384,Canada,Male,58,Yes,No
138385,Canada,Female,80,Yes,No
138386,Canada,Female,34,Yes,Yes
138387,Canada,Female,22,Yes,Yes
138388,Canada,Male,26,Yes,Yes
138389,Canada,Male,23,Yes,Yes
138390,Canada,Male,53,Yes,No
138391,Canada,Female,34,Yes,Yes
138392,Canada,Female,66,Yes,Yes
138393,Canada,Female,52,Yes,Yes
138394,Canada,Female,38,Yes,No
138395,Canada,Female,62,Yes,Yes
138396,Canada,Male,64,Yes,Yes
138397,Canada,Male,20,Yes,Yes
138398,Canada,Female,34,No,Yes
138399,Canada,Male,65,Yes,No
138400,Canada,Female,52,Yes,Yes
138401,Canada,Male,45,Yes,No
138402,Canada,Male,35,Yes,Yes
138403,Canada,Male,35,Yes,Yes
138404,Canada,Female,29,Yes,Yes
138405,Canada,Male,42,Yes,Yes
138406,Canada,Male,28,Yes,Yes
138407,Canada,Male,66,Yes,No
138408,Canada,Female,18,Yes,Yes
138409,Canada,Female,29,Yes,Yes
138410,Canada,Male,25,Yes,Yes
138411,Canada,Male,40,Yes,Yes
138412,Canada,Female,35,Yes,Yes
138413,Canada,Male,22,Yes,Yes
138414,Canada,Female,30,Yes,Yes
138415,Canada,Male,46,Yes,Yes
138416,Canada,Male,43,Yes,Yes
138417,Canada,Male,63,Yes,No
138418,Canada,Male,38,Yes,Yes
138419,Canada,Female,39,Yes,No
138420,Canada,Male,51,Yes,Yes
138421,Canada,Female,30,Yes,Yes
138422,Canada,Male,24,Yes,Yes
138423,Canada,Male,70,Yes,Yes
138424,Canada,Male,22,Yes,No
138425,Canada,Male,25,Yes,Yes
138426,Canada,Male,56,Yes,Yes
138427,Canada,Male,60,Yes,No
138428,Canada,Female,26,Yes,Yes
138429,Canada,Male,32,Yes,Yes
138430,Canada,Male,24,Yes,Yes
138431,Canada,Female,34,Yes,Yes
138432,Canada,Female,32,Yes,Yes
138433,Canada,Male,21,Yes,No
138434,Canada,Male,31,Yes,Yes
138435,Canada,Male,46,Yes,No
138436,Canada,Male,54,Yes,Yes
138437,Canada,Male,63,Yes,No
138438,Canada,Female,19,Yes,Yes
138439,Canada,Male,38,Yes,Yes
138440,Canada,Female,35,Yes,Yes
138441,Canada,Female,29,Yes,Yes
138442,Canada,Male,32,Yes,Yes
138443,Canada,Male,63,No, 
138444,Canada,Male,50,Yes,Yes
138445,Canada,Female,18,Yes,Yes
138446,Canada,Female,37,Yes,Yes
138447,Canada,Male,23,Yes,Yes
138448,Canada,Male,76,Yes,Yes
138449,Canada,Male,28,Yes,Yes
138450,Canada,Male,77,Yes,No
138451,Canada,Male,33,Yes,Yes
138452,Canada,Female,49,Yes,Yes
138453,Canada,Female,59,Yes,Yes
138454,Canada,Male,21,Yes,Yes
138455,Canada,Female,50,Yes,No
138456,Canada,Male,24,Yes,Yes
138457,Canada,Female,59,Yes,Yes
138458,Canada,Male,41,Yes,Yes
138459,Canada,Female,69,Yes,Yes
138460,Canada,Male,74,Yes,Yes
138461,Canada,Female,55,Yes,No
138462,Canada,Female,33,Yes,Yes
138463,Canada,Female,68,Yes,Yes
138464,Canada,Female,50,Yes,Yes
138465,Canada,Female,44,Yes,Yes
138466,Canada,Female,30,Yes,Yes
138467,Canada,Female,50,Yes,Yes
138468,Canada,Male,67,Yes,No
138469,Canada,Female,69,Yes,No
138470,Canada,Male,83,Yes,No
138471,Canada,Female,39,Yes,Yes
138472,Canada,Female,26,Yes,Yes
138473,Canada,Female,49,Yes,Yes
138474,Canada,Male,78,Yes,No
138475,Canada,Female,39,Yes,Yes
138476,Canada,Female,55,Yes,Yes
138477,Canada,Male,Refused,Yes,No
138478,Canada,Female,47,Yes,Yes
138479,Canada,Male,38,Yes,Yes
138480,Canada,Male,45,Yes,Yes
138481,Canada,Female,39,Yes,Yes
138482,Canada,Male,59,Yes,Yes
138483,Canada,Female,39,Yes,Yes
138484,Canada,Female,45,Yes,No
138485,Canada,Male,37,Yes,No
138486,Canada,Female,43,Yes,Yes
138487,Canada,Female,35,Yes,Yes
138488,Canada,Male,61,Yes,No
138489,Canada,Male,42,Yes,No
138490,Canada,Female,27,Yes,Yes
138491,Canada,Female,Refused,Yes,No
138492,Canada,Male,49,Yes,No
138493,Canada,Female,42,Yes,Yes
138494,Canada,Female,40,Yes,Yes
138495,Canada,Male,33,Yes,Yes
138496,Canada,Male,45,Yes,Yes
138497,Canada,Male,37,Yes,No
138498,Canada,Male,62,Yes,Yes
138499,Canada,Female,36,Yes,Yes
138500,Canada,Male,49,No, 
138501,Canada,Female,42,Yes,No
138502,Canada,Female,41,Yes,Yes
138503,Canada,Male,34,Yes,Yes
138504,Canada,Male,25,Yes,Yes
138505,Canada,Female,29,Yes,Yes
138506,Canada,Male,56,Yes,No
138507,Canada,Female,27,Yes,Yes
138508,Canada,Male,46,Yes,No
138509,Canada,Male,24,Yes,Yes
138510,Canada,Female,33,Yes,Yes
138511,Canada,Male,19,Yes,Yes
138512,Canada,Female,42,Yes,Yes
138513,Canada,Female,53,Yes,No
138514,Canada,Female,29,Yes,Yes
138515,Canada,Female,42,Yes,No
138516,Canada,Female,19,Yes,Yes
138517,Canada,Female,36,Yes,Yes
138518,Canada,Female,69,Yes,Yes
138519,Canada,Female,19,Yes,Yes
138520,Canada,Male,22,Yes,Yes
138521,Canada,Female,36,Yes,Yes
138522,Canada,Female,68,Yes,Yes
138523,Canada,Male,40,Yes,Yes
138524,Canada,Male,35,Yes,No
138525,Canada,Male,21,Yes,Yes
138526,Canada,Female,42,Yes,Yes
138527,Canada,Female,55,Yes,No
138528,Canada,Female,56,Yes,Yes
138529,Canada,Female,39,Yes,Yes
138530,Canada,Male,29,Yes,Yes
138531,Canada,Female,34,Yes,Yes
138532,Canada,Male,34,Yes,No
138533,Canada,Female,59,Yes,Yes
138534,Canada,Male,49,Yes,Yes
138535,Canada,Female,35,Yes,Yes
138536,Canada,Female,28,Yes,Yes
138537,Canada,Female,22,Yes,Yes
138538,Canada,Male,35,Yes,Yes
138539,Canada,Male,54,Yes,Yes
138540,Canada,Male,51,Yes,No
138541,Canada,Female,49,Yes,Yes
138542,Canada,Male,53,Yes,No
138543,Canada,Male,24,Yes,Yes
138544,Nigeria,Male,25,Yes,Yes
138545,Nigeria,Female,30,No, 
138546,Nigeria,Female,27,No, 
138547,Nigeria,Male,24,No, 
138548,Nigeria,Male,30,Yes,Yes
138549,Nigeria,Male,25,Yes,No
138550,Nigeria,Male,32,No, 
138551,Nigeria,Female,26,No, 
138552,Nigeria,Female,28,No, 
138553,Nigeria,Female,32,No, 
138554,Nigeria,Female,31,No, 
138555,Nigeria,Male,50,Yes,No
138556,Nigeria,Male,43,No, 
138557,Nigeria,Male,44,No, 
138558,Nigeria,Male,38,No, 
138559,Nigeria,Male,29,No, 
138560,Nigeria,Male,19,No, 
138561,Nigeria,Female,18,No, 
138562,Nigeria,Female,30,No, 
138563,Nigeria,Female,45,No, 
138564,Nigeria,Male,35,No, 
138565,Nigeria,Male,18,No, 
138566,Nigeria,Female,46,No, 
138567,Nigeria,Male,20,Yes,Yes
138568,Nigeria,Male,44,No, 
138569,Nigeria,Male,25,Yes,No
138570,Nigeria,Female,36,No, 
138571,Nigeria,Female,41,No, 
138572,Nigeria,Male,45,No, 
138573,Nigeria,Female,35,No, 
138574,Nigeria,Male,42,No, 
138575,Nigeria,Male,39,No, 
138576,Nigeria,Male,25,Yes,Yes
138577,Nigeria,Female,40,No, 
138578,Nigeria,Male,32,Yes,No
138579,Nigeria,Male,38,No, 
138580,Nigeria,Female,35,No, 
138581,Nigeria,Male,18,No, 
138582,Nigeria,Female,25,Yes,Don’t know
138583,Nigeria,Female,18,No, 
138584,Nigeria,Female,30,No, 
138585,Nigeria,Male,30,No, 
138586,Nigeria,Female,25,Yes,Yes
138587,Nigeria,Male,60,Yes,Yes
138588,Nigeria,Female,35,No, 
138589,Nigeria,Male,Don't know,Don’t know, 
138590,Nigeria,Male,Don't know,No, 
138591,Nigeria,Male,30,Yes,No
138592,Nigeria,Male,Don't know,No, 
138593,Nigeria,Female,Don't know,No, 
138594,Nigeria,Male,47,No, 
138595,Nigeria,Female,24,No,No
138596,Nigeria,Female,19,No, 
138597,Nigeria,Male,33,No, 
138598,Nigeria,Female,20,No, 
138599,Nigeria,Female,50,No, 
138600,Nigeria,Male,30,No, 
138601,Nigeria,Male,24,No, 
138602,Nigeria,Male,Don't know,No, 
138603,Nigeria,Female,Don't know,No, 
138604,Nigeria,Male,50,No, 
138605,Nigeria,Female,50,No, 
138606,Nigeria,Female,40,No, 
138607,Nigeria,Female,35,No, 
138608,Nigeria,Male,40,No, 
138609,Nigeria,Female,30,No, 
138610,Nigeria,Male,29,No, 
138611,Nigeria,Male,54,No, 
138612,Nigeria,Female,41,No, 
138613,Nigeria,Male,81,No, 
138614,Nigeria,Male,45,No, 
138615,Nigeria,Female,28,No, 
138616,Nigeria,Female,35,No, 
138617,Nigeria,Male,20,No, 
138618,Nigeria,Male,80,No, 
138619,Nigeria,Female,40,No, 
138620,Nigeria,Male,47,No, 
138621,Nigeria,Female,28,No, 
138622,Nigeria,Male,24,Yes,Yes
138623,Nigeria,Male,49,No, 
138624,Nigeria,Female,Don't know,No, 
138625,Nigeria,Female,46,No, 
138626,Nigeria,Male,21,Yes,Yes
138627,Nigeria,Female,18,No, 
138628,Nigeria,Female,51,No, 
138629,Nigeria,Male,55,No, 
138630,Nigeria,Male,29,No, 
138631,Nigeria,Female,28,No, 
138632,Nigeria,Female,35,Yes,Yes
138633,Nigeria,Male,42,No,No
138634,Nigeria,Male,21,No, 
138635,Nigeria,Female,48,No, 
138636,Nigeria,Female,40,No, 
138637,Nigeria,Female,35,No, 
138638,Nigeria,Female,45,No, 
138639,Nigeria,Male,27,No, 
138640,Nigeria,Female,38,No, 
138641,Nigeria,Male,39,No, 
138642,Nigeria,Male,38,No, 
138643,Nigeria,Female,42,No, 
138644,Nigeria,Male,40,No, 
138645,Nigeria,Female,30,No, 
138646,Nigeria,Male,20,Yes,Yes
138647,Nigeria,Male,39,No, 
138648,Nigeria,Female,30,No, 
138649,Nigeria,Female,22,No, 
138650,Nigeria,Male,45,No, 
138651,Nigeria,Female,35,No, 
138652,Nigeria,Female,54,No, 
138653,Nigeria,Female,40,No, 
138654,Nigeria,Male,24,No, 
138655,Nigeria,Female,40,No, 
138656,Nigeria,Male,57,No, 
138657,Nigeria,Female,19,No, 
138658,Nigeria,Male,80,No, 
138659,Nigeria,Male,75,No, 
138660,Nigeria,Female,32,No, 
138661,Nigeria,Male,58,No, 
138662,Nigeria,Female,28,Yes,Yes
138663,Nigeria,Male,83,No, 
138664,Nigeria,Male,35,No, 
138665,Nigeria,Female,83,No, 
138666,Nigeria,Female,30,No, 
138667,Nigeria,Male,35,No, 
138668,Nigeria,Male,20,Yes,Yes
138669,Nigeria,Female,20,No, 
138670,Nigeria,Female,60,Yes,Yes
138671,Nigeria,Male,23,Yes,Yes
138672,Nigeria,Male,28,Yes,Yes
138673,Nigeria,Male,25,Yes,Yes
138674,Nigeria,Male,26,No, 
138675,Nigeria,Female,37,No, 
138676,Nigeria,Male,Don't know,No, 
138677,Nigeria,Female,Don't know,No, 
138678,Nigeria,Male,Don't know,No, 
138679,Nigeria,Male,Don't know,Yes,No
138680,Nigeria,Male,Don't know,No, 
138681,Nigeria,Male,Don't know,No, 
138682,Nigeria,Female,Don't know,No, 
138683,Nigeria,Female,Don't know,No, 
138684,Nigeria,Male,Don't know,Yes,Yes
138685,Nigeria,Male,Don't know,No, 
138686,Nigeria,Female,23,No, 
138687,Nigeria,Male,18,Yes,Yes
138688,Nigeria,Male,34,No,No
138689,Nigeria,Male,39,No, 
138690,Nigeria,Male,21,No, 
138691,Nigeria,Female,21,No, 
138692,Nigeria,Female,20,No, 
138693,Nigeria,Female,21,No, 
138694,Nigeria,Female,25,Yes,No
138695,Nigeria,Male,47,No, 
138696,Nigeria,Female,20,No, 
138697,Nigeria,Female,20,No, 
138698,Nigeria,Male,68,No, 
138699,Nigeria,Male,55,Yes,No
138700,Nigeria,Male,25,No, 
138701,Nigeria,Female,45,No, 
138702,Nigeria,Male,60,No, 
138703,Nigeria,Male,48,Yes,Yes
138704,Nigeria,Female,19,No, 
138705,Nigeria,Male,63,No, 
138706,Nigeria,Male,37,Yes,Yes
138707,Nigeria,Female,30,No, 
138708,Nigeria,Male,33,No, 
138709,Nigeria,Female,41,No, 
138710,Nigeria,Female,42,No, 
138711,Nigeria,Female,26,No, 
138712,Nigeria,Male,24,Yes,Yes
138713,Nigeria,Male,39,No, 
138714,Nigeria,Female,18,Yes,No
138715,Nigeria,Female,22,No, 
138716,Nigeria,Female,18,No, 
138717,Nigeria,Female,22,No, 
138718,Nigeria,Male,53,No, 
138719,Nigeria,Male,32,No, 
138720,Nigeria,Male,19,Yes,Yes
138721,Nigeria,Male,18,Yes,Yes
138722,Nigeria,Male,45,No, 
138723,Nigeria,Female,36,No, 
138724,Nigeria,Female,20,No, 
138725,Nigeria,Female,32,No, 
138726,Nigeria,Male,58,No, 
138727,Nigeria,Female,18,No, 
138728,Nigeria,Female,18,Yes,Yes
138729,Nigeria,Male,22,Yes,Yes
138730,Nigeria,Male,57,No, 
138731,Nigeria,Male,55,No, 
138732,Nigeria,Male,30,Yes,Yes
138733,Nigeria,Female,30,No, 
138734,Nigeria,Female,50,No, 
138735,Nigeria,Female,30,No, 
138736,Nigeria,Female,70,No, 
138737,Nigeria,Male,55,No, 
138738,Nigeria,Female,30,No, 
138739,Nigeria,Female,20,No, 
138740,Nigeria,Male,31,Yes,Yes
138741,Nigeria,Female,50,No, 
138742,Nigeria,Male,40,No, 
138743,Nigeria,Female,20,No, 
138744,Nigeria,Female,23,No, 
138745,Nigeria,Male,45,No, 
138746,Nigeria,Male,20,Yes,Yes
138747,Nigeria,Male,20,Yes,Yes
138748,Nigeria,Female,40,No, 
138749,Nigeria,Female,20,Yes,Yes
138750,Nigeria,Male,27,Yes,No
138751,Nigeria,Male,26,Yes,Yes
138752,Nigeria,Female,20,No, 
138753,Nigeria,Female,40,No, 
138754,Nigeria,Male,29,Yes,Yes
138755,Nigeria,Female,25,Yes,Yes
138756,Nigeria,Male,63,No, 
138757,Nigeria,Male,18,Yes,Yes
138758,Nigeria,Female,18,Yes,Yes
138759,Nigeria,Male,59,No, 
138760,Nigeria,Female,50,No, 
138761,Nigeria,Female,38,Yes,Yes
138762,Nigeria,Male,20,Yes,Yes
138763,Nigeria,Male,20,No, 
138764,Nigeria,Female,18,No, 
138765,Nigeria,Male,31,No, 
138766,Nigeria,Female,18,Yes,Yes
138767,Nigeria,Female,23,No, 
138768,Nigeria,Female,29,Yes,Yes
138769,Nigeria,Male,21,No,No
138770,Nigeria,Male,38,No, 
138771,Nigeria,Female,40,No, 
138772,Nigeria,Male,32,No, 
138773,Nigeria,Female,38,No, 
138774,Nigeria,Female,50,No, 
138775,Nigeria,Male,25,No, 
138776,Nigeria,Male,31,Yes,Yes
138777,Nigeria,Female,68,No, 
138778,Nigeria,Male,35,Yes,Yes
138779,Nigeria,Male,18,Yes,Yes
138780,Nigeria,Male,19,Yes,Yes
138781,Nigeria,Female,27,Yes,Yes
138782,Nigeria,Male,22,Yes,Yes
138783,Nigeria,Male,25,Yes,Yes
138784,Nigeria,Female,20,No, 
138785,Nigeria,Female,55,No, 
138786,Nigeria,Female,30,No, 
138787,Nigeria,Female,29,No, 
138788,Nigeria,Male,21,Yes,Yes
138789,Nigeria,Female,42,Refused, 
138790,Nigeria,Female,35,Yes,Yes
138791,Nigeria,Female,20,No, 
138792,Nigeria,Female,40,No, 
138793,Nigeria,Male,33,No, 
138794,Nigeria,Male,19,Yes,Yes
138795,Nigeria,Male,21,Yes,Yes
138796,Nigeria,Male,35,Yes,Yes
138797,Nigeria,Female,20,No, 
138798,Nigeria,Female,20,No, 
138799,Nigeria,Male,25,No, 
